data,pressao_atm_max,pressao_atm_min,chuva_mm,temp_ar_max,temp_ar_min,umid_relat_max,umid_relat_min,rad_solar_total,temp_max,temp_min,temp_ar_media,umid_relat_media,vento_veloc,rad_solar_media,et0
2017-10-16 06:00:00,620.2167,599.826,0.0,23.862,23.672,84.682,81.352,1617.495,21.03505,20.36898,23.75401,82.99638,1.913749,4.493042,0.02328487
2017-10-16 07:00:00,600.8944,599.7955,0.0,24.404,23.742,81.35,78.012,1611.497,20.40891,20.22971,23.96033,79.93776,1.709098,4.47638,0.03482641
2017-10-16 08:00:00,620.2473,599.7527,0.0,26.678,24.353,78.445,68.428,1881.294,20.78201,20.05581,25.5338,73.573,1.826944,5.225817,0.04940948
2017-10-16 09:00:00,600.9524,599.7497,0.0,29.439,26.116,70.462,57.454,2540.169,20.50435,19.76703,27.73832,63.28185,2.507569,7.056026,0.0926937
2017-10-16 10:00:00,620.3267,599.7558,0.0,29.958,28.298,60.139,55.356,2916.11,20.51679,19.62896,29.20256,57.57148,2.337778,8.100307,0.1040106
2017-10-16 11:00:00,620.1771,599.7955,0.0,30.66,28.951,58.244,53.093,2986.082,20.62663,19.71455,29.8232,55.50939,1.653819,8.294672,0.08251762
2017-10-16 12:00:00,620.2381,599.7924,0.0,30.85,29.978,55.179,51.042,3016.103,20.39197,19.44459,30.49658,52.95947,1.74632,8.378064,0.09209841
2017-10-16 13:00:00,620.2228,599.7955,0.0,32.357,30.638,52.149,46.398,3134.526,20.21926,19.20248,31.55308,49.17387,1.548611,8.707018,0.09123611
2017-10-16 14:00:00,620.2869,599.8779,0.0,34.525,31.57,48.953,41.063,3275.437,20.85135,18.81708,32.59283,45.79185,1.480555,9.098436,0.09507324
2017-10-16 15:00:00,620.4152,599.8107,0.0,35.083,32.508,45.23,38.927,3230.91,20.37026,18.44611,33.48073,42.65723,1.478194,8.974751,0.1013098
2017-10-16 16:00:00,620.2778,599.7466,0.0,34.255,32.498,43.996,39.731,3187.037,19.55028,18.19904,33.16935,42.17406,1.606736,8.852881,0.1090872
2017-10-16 17:00:00,620.3144,599.9023,0.0,34.095,32.357,44.863,39.625,3165.021,18.96823,17.94161,33.16566,41.63958,1.2775,8.791724,0.09026882
2017-10-16 18:00:00,620.2717,599.7558,0.0,33.218,31.688,43.595,40.863,3130.369,18.43049,17.72054,32.59487,41.99908,1.184584,8.695469,0.08333796
2017-10-16 19:00:00,620.4457,599.7375,0.0,31.65,28.779,66.652,43.558,3008.831,21.99067,17.60733,30.3492,48.30779,0.4693055,8.357864,0.02877008
2017-10-16 20:00:00,620.3267,599.8412,0.0,28.75,26.296,77.195,66.89,1967.411,22.16546,21.89164,27.25184,73.06857,2.635417,5.46503,0.04905882
2017-10-16 21:00:00,620.5311,599.765,0.0,26.308,25.255,80.164,77.164,1502.686,22.01618,21.60042,25.70415,78.7636,2.438541,4.174128,0.0352199
2017-10-16 22:00:00,620.5464,599.9329,0.0,25.384,25.236,80.342,79.546,1345.352,21.71794,21.52906,25.31552,79.8863,2.284236,3.737089,0.0316535
2017-10-16 23:00:00,619.9084,599.9329,0.0,25.376,25.196,80.898,79.43,1314.332,21.75178,21.48911,25.28294,80.09331,2.876668,3.650923,0.03572763
2017-10-17 00:00:00,620.1282,599.7344,0.0,25.365,25.246,80.676,79.43,1405.895,21.72863,21.52306,25.32628,79.93411,2.167014,3.905263,0.03064794
2017-10-17 01:00:00,620.1771,599.8168,0.0,25.265,23.722,91.73,80.676,1517.515,22.36495,21.69519,24.20761,88.22407,1.68875,4.21532,0.01551763
2017-10-17 02:00:00,620.0916,599.7344,0.0,24.632,23.993,90.152,81.1,1636.988,22.31686,21.1343,24.42098,84.22216,2.03118,4.547189,0.02297203
2017-10-17 03:00:00,620.2167,599.768,0.254,24.764,24.124,82.863,78.953,1544.246,21.21629,20.77266,24.50647,80.6068,1.58125,4.289572,0.02385167
2017-10-17 04:00:00,620.1679,599.7589,0.0,24.632,24.472,79.943,78.07,1509.889,20.83239,20.53541,24.57054,78.74198,1.863959,4.194135,0.0289188
2017-10-17 05:00:00,620.1038,599.7497,0.0,24.613,24.324,79.418,77.92,1501.096,20.57868,20.47904,24.43936,78.78695,1.045347,4.169711,0.01951795
2017-10-17 06:00:00,600.812,599.8107,0.0,24.453,24.324,79.332,77.594,1503.844,20.55052,20.25735,24.39857,78.44371,1.367292,4.177343,0.02381939
2017-10-17 07:00:00,620.2137,599.7253,0.0,24.995,24.404,77.625,74.5,1544.269,20.30266,20.13676,24.58816,76.65102,1.128542,4.289637,0.02881422
2017-10-17 08:00:00,620.3846,599.7344,0.0,26.578,24.954,74.65,66.06,1688.175,20.1892,19.58665,25.56238,71.03435,1.24875,4.689374,0.03898602
2017-10-17 09:00:00,620.1771,599.7222,0.0,28.958,26.538,65.962,54.152,2345.114,20.02535,18.4509,27.53225,60.29691,1.879027,6.514205,0.07792383
2017-10-17 10:00:00,620.0794,599.826,0.0,30.298,28.43,56.008,50.07,3133.223,19.37638,18.25223,29.25014,53.07255,2.205069,8.703397,0.1094926
2017-10-17 11:00:00,620.0458,599.7161,0.0,31.458,29.451,52.091,46.236,3255.797,19.34174,17.77291,30.18982,49.13081,2.132569,9.04388,0.117163
2017-10-17 12:00:00,620.4182,599.826,0.0,32.289,30.07,49.494,42.054,3388.399,19.0861,17.54482,31.09561,45.83489,2.062084,9.412219,0.123092
2017-10-17 13:00:00,600.9402,599.7344,0.0,34.197,31.458,44.504,38.298,3389.514,19.23328,17.39566,32.61703,41.88502,2.259514,9.415316,0.1459841
2017-10-17 14:00:00,620.1618,599.768,0.0,34.585,32.238,43.169,37.31,3316.918,18.81664,17.25257,33.24921,40.08467,1.94493,9.21366,0.1334367
2017-10-17 15:00:00,620.348,599.7375,0.0,35.125,32.418,41.462,35.511,3290.966,18.87521,16.81717,33.67688,38.40029,1.655348,9.141572,0.1199545
2017-10-17 16:00:00,620.1771,599.8932,0.0,35.353,33.328,37.896,33.093,3214.753,18.29758,16.3116,34.14772,36.05052,1.453611,8.92987,0.111649
2017-10-17 17:00:00,620.2259,599.7619,0.0,34.406,32.488,38.683,34.402,3179.032,17.18173,15.98748,33.29673,36.64002,1.110139,8.830644,0.08649982
2017-10-17 18:00:00,620.2198,599.9023,0.0,33.925,31.638,39.261,35.283,3149.16,17.02642,15.77703,32.75846,37.17762,0.4430557,8.747666,0.03980231
2017-10-17 19:00:00,619.939,599.765,0.0,31.669,28.701,61.532,39.027,2995.359,20.61732,15.92729,30.51156,45.55816,1.08882,8.32044,0.05825788
2017-10-17 20:00:00,620.5311,599.7497,0.0,28.701,26.337,72.707,61.56,2096.949,21.10568,20.60307,27.39408,67.79365,2.727917,5.824858,0.05991142
2017-10-17 21:00:00,620.6288,599.7222,0.0,26.337,25.085,77.594,72.41,1630.915,21.05391,20.52942,25.65513,74.14278,2.076597,4.53032,0.03866976
2017-10-17 22:00:00,620.3969,599.7497,0.0,25.094,24.404,82.83,77.586,1342.211,21.33496,20.90012,24.69023,80.71376,1.892847,3.728364,0.02658154
2017-10-17 23:00:00,620.3419,599.8107,0.0,24.424,24.132,84.494,82.77,1248.977,21.41115,21.28912,24.25592,83.7531,1.152431,3.469379,0.01606516
2017-10-18 00:00:00,620.2747,599.765,0.0,24.214,24.064,85.01,84.078,1370.221,21.44636,21.31026,24.15216,84.46938,1.781598,3.80617,0.02054068
2017-10-18 01:00:00,620.3419,599.7497,0.0,24.102,23.792,84.955,83.625,1511.258,21.42561,21.0953,23.9981,84.36163,1.577778,4.19794,0.01918251
2017-10-18 02:00:00,620.2259,599.8718,0.0,23.782,23.462,85.742,84.966,1533.296,21.14682,20.92414,23.58478,85.42841,1.407778,4.259154,0.01654571
2017-10-18 03:00:00,619.8962,599.8077,0.0,23.492,23.171,87.094,85.707,1623.35,21.03253,20.90862,23.34647,86.43489,1.471528,4.509305,0.01590715
2017-10-18 04:00:00,600.8975,599.768,0.0,23.201,22.77,88.0,86.748,1648.089,20.94608,20.63191,23.00796,87.31897,1.320208,4.578026,0.01388861
2017-10-18 05:00:00,600.8975,599.7344,0.0,22.79,22.168,88.684,85.531,1622.457,20.6577,19.68297,22.36862,87.53146,0.159236,4.506825,0.003940901
2017-10-18 06:00:00,600.1526,599.7344,0.0,22.218,21.978,85.93,85.34,1567.199,19.69353,19.49836,22.06765,85.63361,0.005625,4.353332,0.002178369
2017-10-18 07:00:00,620.1435,599.765,0.0,23.772,21.898,86.468,79.027,1765.159,20.13999,19.5199,22.68356,83.71091,0.383125,4.903218,0.01012467
2017-10-18 08:00:00,620.0641,599.8412,0.0,25.216,23.482,80.172,71.5,1689.09,20.20409,19.58402,24.17714,76.97828,1.511597,4.691916,0.03603495
2017-10-18 09:00:00,619.7985,599.8412,0.0,28.56,25.044,72.318,56.847,2370.236,20.18613,19.15799,26.84921,64.7328,1.949375,6.583989,0.07100376
2017-10-18 10:00:00,600.9371,599.7802,0.0,30.26,27.348,60.466,49.74,2977.87,19.53637,18.388,28.7478,55.37653,2.038889,8.271862,0.09663064
2017-10-18 11:00:00,620.4121,599.8016,0.0,32.588,29.451,52.837,41.918,3402.692,19.20752,17.70167,30.93753,47.48545,2.105902,9.451923,0.121381
2017-10-18 12:00:00,620.4701,599.8138,0.0,33.787,31.72,45.007,38.467,3418.829,18.82408,16.93647,32.66476,41.64018,2.456388,9.496747,0.1575388
2017-10-18 13:00:00,620.2167,599.765,0.0,34.455,32.378,43.474,36.894,3340.28,18.90255,17.16229,33.23895,39.65298,1.96368,9.278556,0.1354879
2017-10-18 14:00:00,620.2442,599.8535,0.0,35.702,33.378,39.722,33.207,3329.758,18.52923,16.50639,34.48007,36.10472,2.115695,9.249329,0.1555947
2017-10-18 15:00:00,620.2747,599.8199,0.0,36.442,33.207,36.205,31.056,3261.534,18.27886,15.66183,34.85335,33.50507,2.039445,9.059815,0.1573523
2017-10-18 16:00:00,620.4945,599.7344,0.0,36.81,33.289,35.792,29.541,3209.064,17.36712,15.76874,35.0313,32.84703,1.672638,8.914066,0.1338716
2017-10-18 17:00:00,600.9371,599.7802,0.0,35.791,33.128,37.269,29.97,3195.583,16.75336,15.36563,33.98878,34.40716,1.330764,8.876619,0.1056017
2017-10-18 18:00:00,620.4121,599.7344,0.0,33.437,31.35,50.08,35.438,3120.854,19.75153,15.95795,32.39575,42.69428,1.716735,8.66904,0.1129654
2017-10-18 19:00:00,619.9359,599.7497,0.0,31.359,28.99,60.583,50.109,2676.35,20.63376,19.73356,30.11362,55.46753,2.563958,7.434306,0.08625706
2017-10-18 20:00:00,620.3724,599.7344,0.0,29.01,27.29,68.878,60.552,2100.399,21.16529,20.59582,28.04269,65.56296,2.169167,5.834443,0.05664527
2017-10-18 21:00:00,620.3267,599.765,0.0,27.278,25.817,75.348,68.904,1658.621,21.2279,21.07267,26.39058,72.90153,2.550973,4.607281,0.04691617
2017-10-18 22:00:00,620.3633,599.9451,0.0,25.846,24.995,80.539,75.254,1404.15,21.45379,21.10061,25.36988,77.87261,2.047084,3.900418,0.03254935
2017-10-18 23:00:00,620.345,599.7924,0.0,24.995,24.554,83.289,80.506,1246.737,21.57332,21.41445,24.74152,82.12212,2.334999,3.46316,0.02805068
2017-10-19 00:00:00,620.3358,599.8962,0.0,24.604,24.434,83.882,82.896,1301.637,21.56315,21.48287,24.51268,83.39286,1.87007,3.615659,0.0227354
2017-10-19 01:00:00,620.4335,599.7131,0.0,24.604,24.292,84.382,83.144,1475.134,21.58265,21.47985,24.48763,83.52038,1.809861,4.097594,0.02223444
2017-10-19 02:00:00,619.826,599.8901,0.0,24.304,23.812,85.621,84.382,1518.965,21.5385,21.27352,24.10688,84.85194,1.305834,4.219347,0.0165549
2017-10-19 03:00:00,620.3236,599.8901,0.0,23.912,23.421,86.008,82.109,1528.857,21.32574,20.24103,23.68717,84.73431,1.288958,4.246824,0.01635169
2017-10-19 04:00:00,620.3236,599.7344,0.0,23.722,23.43,81.99,78.306,1479.914,20.22781,19.69919,23.61601,79.57265,1.484514,4.110873,0.02337755
2017-10-19 05:00:00,619.8871,599.71,0.0,23.702,23.402,78.451,77.154,1461.299,19.73752,19.18947,23.55904,77.60415,1.240555,4.059165,0.02254585
2017-10-19 06:00:00,620.1649,599.8565,0.0,23.452,23.35,77.41,76.844,1450.821,19.24777,19.14485,23.39687,77.21299,0.944861,4.030057,0.01885027
2017-10-19 07:00:00,620.3602,599.8565,0.0,24.375,23.452,76.85,72.355,1515.106,19.25232,19.06694,23.78781,75.34079,1.320486,4.208628,0.03376044
2017-10-19 08:00:00,620.1557,599.9176,0.0,25.956,24.343,72.602,65.91,1826.279,19.43169,18.68151,25.19456,69.00109,1.249653,5.072999,0.04145898
2017-10-19 09:00:00,620.3174,599.8412,0.0,28.84,25.856,65.992,53.614,2616.36,19.33246,18.25614,27.55189,58.98773,1.865762,7.267665,0.080416
2017-10-19 10:00:00,619.9725,599.7497,0.0,30.88,27.57,56.562,46.785,3178.854,18.827,17.6825,28.95884,52.08275,2.450139,8.83015,0.121279
2017-10-19 11:00:00,620.4762,599.829,0.0,31.749,29.31,50.896,44.292,3456.832,18.93242,17.55067,30.59287,47.35793,2.259723,9.60231,0.1283906
2017-10-19 12:00:00,620.5861,599.7344,0.0,33.187,31.18,46.594,40.083,3517.187,18.86421,17.5039,31.9489,43.61947,2.542778,9.769963,0.155178
2017-10-19 13:00:00,600.9005,599.7863,0.0,34.425,31.829,43.615,37.23,3395.187,18.88864,16.90443,33.08514,40.20879,2.195417,9.431074,0.1475253
2017-10-19 14:00:00,620.0855,599.6978,0.0,34.774,32.917,41.054,35.485,3365.609,18.39746,16.41534,33.79673,37.91743,2.430694,9.348914,0.1687599
2017-10-19 15:00:00,620.2137,599.6887,0.0,35.333,33.497,37.66,32.384,3271.459,17.86695,16.06252,34.56163,34.61173,2.291528,9.087386,0.1705327
2017-10-19 16:00:00,620.2808,599.826,0.0,35.253,33.947,35.775,31.97,3204.097,17.11323,15.9447,34.79628,33.44941,2.136943,8.90027,0.1637295
2017-10-19 17:00:00,620.4335,599.7802,0.0,34.994,33.816,35.612,32.506,3154.964,16.70738,15.87595,34.44472,33.70631,1.909791,8.763788,0.147026
2017-10-19 18:00:00,600.9646,599.765,0.0,34.085,32.418,37.205,34.003,3177.473,16.53039,15.75583,33.28646,35.59335,1.395833,8.826314,0.1070357
2017-10-19 19:00:00,600.9463,599.7497,0.0,32.438,30.26,52.096,36.778,3140.907,19.36762,15.61605,31.51147,39.77951,0.9496526,8.724741,0.05903345
2017-10-19 20:00:00,620.7296,599.7375,0.0,30.228,28.04,60.183,52.058,2558.591,19.65417,19.31723,29.068,56.35152,2.026806,7.107196,0.07055764
2017-10-19 21:00:00,620.3511,599.765,0.0,28.048,26.296,65.656,60.207,2092.745,19.66042,19.36217,27.13023,63.36501,1.77743,5.81318,0.05145831
2017-10-19 22:00:00,620.4487,599.7955,0.0,26.308,25.544,68.656,65.617,1855.806,19.39833,19.20502,25.88111,66.97795,1.196528,5.155017,0.03409944
2017-10-19 23:00:00,620.1069,599.7863,0.0,25.537,24.632,74.964,68.623,1613.296,19.93081,19.35112,25.0935,71.58736,0.9411803,4.481378,0.02421324
2017-10-20 00:00:00,620.1343,599.7314,0.0,24.632,23.944,82.105,74.992,1352.745,20.73988,19.92026,24.29819,78.73005,0.823264,3.757626,0.01630712
2017-10-20 01:00:00,620.2015,599.7314,0.0,23.993,23.502,85.558,82.104,1224.505,21.03934,20.72797,23.76841,84.04675,0.7704859,3.401403,0.01176786
2017-10-20 02:00:00,620.3144,599.7711,0.0,23.522,23.01,87.766,85.523,1348.29,20.99278,20.86824,23.29937,86.49169,0.720625,3.74525,0.0097333
2017-10-20 03:00:00,620.2503,599.6856,0.0,23.03,22.598,89.792,87.794,1553.312,21.0355,20.80756,22.87549,88.78426,0.4627778,4.314754,0.006431613
2017-10-20 04:00:00,600.931,599.7375,0.0,22.63,22.188,90.998,89.508,1539.32,20.87956,20.59619,22.37878,90.35477,0.0,4.275888,0.002061336
2017-10-20 05:00:00,620.3113,599.7131,0.0,22.289,21.616,93.768,90.75,1524.601,20.80225,20.38692,21.93607,92.31286,0.0,4.235003,0.002030552
2017-10-20 06:00:00,620.2076,599.7344,0.0,22.168,21.275,94.574,86.908,1513.665,20.71412,19.89078,21.50099,93.07095,0.0,4.204625,0.002008093
2017-10-20 07:00:00,620.1649,599.7802,0.0,23.672,22.188,86.859,80.218,1542.382,20.15156,19.77993,22.85608,83.52444,0.07138889,4.284394,0.0049186
2017-10-20 08:00:00,619.8352,599.8412,0.0,26.016,23.662,80.136,69.13,1653.718,20.26557,19.78289,24.72971,75.22991,0.9177775,4.59366,0.02597198
2017-10-20 09:00:00,620.1038,599.7344,0.0,27.368,25.936,69.492,62.078,1794.529,20.05724,19.22369,26.79407,64.70988,1.779167,4.984803,0.06470272
2017-10-20 10:00:00,620.1649,599.8382,0.0,29.0,27.168,62.351,56.373,2273.361,19.94579,19.21904,28.35628,58.71869,1.621945,6.314893,0.07240155
2017-10-20 11:00:00,620.174,599.7466,0.0,31.208,28.978,57.222,50.605,2858.949,20.47662,19.28035,29.8295,54.32022,2.141735,7.941524,0.1047845
2017-10-20 12:00:00,620.3724,599.7802,0.0,32.488,30.189,53.116,47.669,3213.201,20.66712,19.08846,31.12843,50.59429,2.275139,8.925559,0.1223101
2017-10-20 13:00:00,600.9371,599.826,0.0,34.005,31.109,51.644,42.923,3448.931,20.59005,19.21982,32.40248,46.9776,2.342432,9.580365,0.1375616
2017-10-20 14:00:00,620.4701,599.7558,0.0,34.025,31.868,47.208,41.991,3250.009,20.18425,18.87069,32.84643,44.99333,2.518889,9.027802,0.1522163
2017-10-20 15:00:00,600.9524,599.765,0.0,35.154,32.289,46.013,38.505,3226.195,19.92188,18.54948,33.84946,41.74671,2.493819,8.961654,0.1621378
2017-10-20 16:00:00,620.5342,599.7924,0.0,35.333,33.476,42.373,37.402,3109.43,19.82378,18.36164,34.3835,39.99423,2.01993,8.637306,0.1401239
2017-10-20 17:00:00,620.0061,599.7405,0.0,34.953,33.218,41.839,38.316,3021.106,19.00091,18.21269,34.01872,40.20125,2.057153,8.391962,0.1408845
2017-10-20 18:00:00,620.4823,599.765,0.0,33.517,32.238,44.721,41.291,3002.633,18.90109,18.31627,33.065,42.44713,1.72868,8.340648,0.115084
2017-10-20 19:00:00,620.0305,599.7253,0.0,32.218,29.619,60.494,44.781,2756.799,21.1812,18.68599,31.44594,48.95522,1.569028,7.657774,0.07310891
2017-10-20 20:00:00,620.5067,599.7497,0.0,29.619,27.008,69.852,60.548,1942.051,21.23937,20.993,28.11694,65.80923,2.789098,5.394587,0.06566804
2017-10-20 21:00:00,620.3724,599.7619,0.0,27.008,25.615,77.232,69.846,1545.242,21.35921,20.85868,26.28406,73.02805,2.025208,4.292338,0.04032232
2017-10-20 22:00:00,620.3206,599.826,0.0,25.626,25.236,80.754,77.199,1267.853,21.83472,21.33482,25.36594,79.51212,2.366459,3.521813,0.03290237
2017-10-20 23:00:00,620.2717,599.7772,0.0,25.516,25.346,81.668,80.699,1279.534,22.13453,21.81628,25.43501,81.21684,1.581667,3.554261,0.02354065
2017-10-21 00:00:00,620.4365,599.7802,0.0,25.576,25.436,81.972,81.281,1419.671,22.19407,22.09108,25.49743,81.66766,1.884098,3.94353,0.02592464
2017-10-21 01:00:00,620.293,599.8565,0.0,25.686,25.396,81.504,79.964,1465.524,22.14217,21.83166,25.57945,80.44772,2.520625,4.070901,0.03300247
2017-10-21 02:00:00,620.1649,599.6978,0.0,25.416,24.794,82.121,80.705,1473.586,21.88726,21.55209,25.1363,81.51785,2.050277,4.093294,0.02728245
2017-10-21 03:00:00,620.2625,599.9359,0.0,24.786,24.154,83.949,81.938,1491.04,21.56059,21.19214,24.45086,83.06092,1.962916,4.141778,0.02396984
2017-10-21 04:00:00,619.9542,599.7497,0.0,24.194,23.502,85.09,83.308,1537.909,21.21346,20.83843,23.83397,84.47672,1.561527,4.271969,0.0188601
2017-10-21 05:00:00,620.1832,599.7589,0.0,23.522,22.95,85.546,84.208,1554.188,20.85344,20.19886,23.21978,84.93777,1.100069,4.317188,0.01440222
2017-10-21 06:00:00,600.9402,599.7802,0.0,22.95,22.368,85.742,84.472,1525.591,20.2205,19.84183,22.61934,85.08121,0.2880556,4.237754,0.005849615
2017-10-21 07:00:00,600.9005,599.71,0.0,24.353,22.418,85.445,76.328,1696.691,20.11374,19.84014,23.17534,82.01869,1.427986,4.713032,0.02713478
2017-10-21 08:00:00,600.9097,599.7375,0.0,26.578,24.334,76.771,66.732,1874.089,20.37782,19.41976,25.65522,71.09187,1.384098,5.205803,0.04281569
2017-10-21 09:00:00,620.3511,599.7344,0.0,29.88,26.198,68.05,51.554,2441.699,20.20788,18.71165,28.08855,59.5872,1.813124,6.782498,0.07791111
2017-10-21 10:00:00,601.9231,599.8107,0.0,31.41,29.31,53.443,45.457,3035.225,19.20889,17.69532,30.08588,49.8802,1.939722,8.431181,0.106057
2017-10-21 11:00:00,620.0275,599.765,0.0,33.068,30.609,48.076,41.241,3392.799,18.86547,17.55755,31.70741,44.21609,2.723958,9.42444,0.1617689
2017-10-21 12:00:00,620.0427,599.7497,0.0,34.105,31.22,44.635,38.638,3370.488,18.90726,17.50645,32.75486,41.65478,2.767917,9.362466,0.1743927
2017-10-21 13:00:00,620.5586,599.7344,0.0,34.216,32.136,43.855,38.642,3318.05,18.91928,17.67886,33.11473,41.25287,2.903473,9.216805,0.1838219
2017-10-21 14:00:00,620.4091,599.7894,0.0,34.197,32.498,42.166,37.591,3244.455,18.70165,17.31342,33.40135,39.86609,2.589306,9.012375,0.1713391
2017-10-21 15:00:00,600.9402,599.8779,0.0,35.653,33.046,40.152,34.869,3231.147,18.44978,17.02451,34.13332,37.64491,2.376736,8.975409,0.1668872
2017-10-21 16:00:00,620.0947,599.8229,0.0,35.343,33.526,39.386,34.187,3175.842,18.17273,16.88228,34.60642,35.8426,2.499722,8.821783,0.1804036
2017-10-21 17:00:00,620.4121,599.7375,0.0,34.604,33.628,37.576,35.357,3114.656,17.51117,16.84172,34.13444,36.45119,2.029305,8.651821,0.1480409
2017-10-21 18:00:00,620.235,599.7131,0.0,34.156,32.398,43.079,36.064,3064.84,18.40706,16.67892,33.35022,38.09335,1.821875,8.513443,0.1297782
2017-10-21 19:00:00,620.2686,599.7497,0.0,32.367,29.728,58.093,43.14,2664.718,20.70844,18.23619,31.04536,51.48017,2.833125,7.401993,0.1024399
2017-10-21 20:00:00,619.9237,599.829,0.0,29.728,27.81,64.195,58.062,2050.766,20.63326,20.43362,28.72062,61.35135,2.511458,5.696572,0.07081082
2017-10-21 21:00:00,620.348,599.8229,0.0,27.82,26.498,70.203,64.164,1744.067,20.64553,20.37708,27.11446,67.10345,1.518958,4.84463,0.04139963
2017-10-21 22:00:00,620.3846,599.8412,0.0,26.498,25.686,74.264,70.258,1515.888,20.83916,20.61806,26.04991,72.51699,1.449584,4.2108,0.03263307
2017-10-21 23:00:00,620.058,599.8535,0.0,25.817,25.175,77.115,73.949,1341.987,20.96233,20.75153,25.49708,75.57325,1.196944,3.727741,0.02500717
2017-10-22 00:00:00,620.2991,599.7253,0.0,25.286,24.774,79.258,76.916,1272.137,21.07127,20.88155,25.02584,78.20284,1.100417,3.533713,0.02085231
2017-10-22 01:00:00,600.9097,599.7344,0.0,24.925,24.414,80.094,78.5,1270.905,20.97762,20.72058,24.67274,79.34915,1.155833,3.530293,0.02034255
2017-10-22 02:00:00,620.2747,599.7222,0.0,24.514,23.632,83.457,79.684,1340.689,20.83581,20.63288,23.97686,82.04706,0.6254862,3.724137,0.01140675
2017-10-22 03:00:00,600.8883,599.7497,0.0,23.893,23.502,84.207,82.871,1414.2,20.85375,20.62084,23.72585,83.48055,1.023056,3.928334,0.01497037
2017-10-22 04:00:00,600.8975,599.7497,0.0,23.532,23.201,84.238,83.208,1459.861,20.65335,20.33629,23.37871,83.78169,1.165556,4.055171,0.01597422
2017-10-22 05:00:00,600.8364,599.7466,0.0,23.241,22.499,86.436,83.804,1484.9,20.37736,20.09587,22.8951,84.95201,0.6577086,4.124723,0.01005409
2017-10-22 06:00:00,620.0458,599.7527,0.0,22.509,21.576,89.691,86.396,1490.362,20.1528,19.71711,22.07933,87.85027,0.09402779,4.139895,0.003046124
2017-10-22 07:00:00,620.2625,599.7955,0.0,24.093,21.606,89.84,81.336,1688.955,20.7416,19.83007,22.72013,86.15187,0.08194446,4.691541,0.005144323
2017-10-22 08:00:00,619.9695,599.8932,0.0,27.399,24.124,81.32,64.166,1936.23,20.98008,19.92465,25.62327,73.52345,1.681806,5.378417,0.04645451
2017-10-22 09:00:00,619.6673,599.826,0.0,28.75,26.507,66.55,56.474,2209.83,20.22449,19.01795,27.36579,62.43339,1.846945,6.138417,0.07244239
2017-10-22 10:00:00,620.2747,599.7344,0.0,30.34,27.839,59.231,49.115,2824.497,19.41916,17.90162,28.77556,54.60226,2.683402,7.845825,0.1230414
2017-10-22 11:00:00,620.3999,599.8871,0.0,31.95,29.298,52.102,41.951,3379.585,18.99731,17.16784,30.89743,46.47405,2.590209,9.387735,0.1468605
2017-10-22 12:00:00,620.3755,599.7253,0.0,33.616,30.97,45.33,36.675,3464.72,18.35611,16.5994,32.4248,40.6651,2.478611,9.624222,0.1607012
2017-10-22 13:00:00,620.6319,599.8168,0.0,34.755,32.508,39.162,31.861,3400.068,17.40441,15.41215,33.90587,35.10713,2.901666,9.444633,0.2052477
2017-10-22 14:00:00,620.1435,599.829,0.0,35.783,33.616,34.669,30.47,3306.395,16.92072,15.22891,34.66396,32.6298,2.412153,9.184431,0.1838295
2017-10-22 15:00:00,620.4091,599.8412,0.0,36.201,34.466,33.108,29.672,3250.05,16.75271,15.08825,35.35071,31.3121,2.502917,9.027918,0.1953911
2017-10-22 16:00:00,620.7021,599.6642,0.0,36.001,34.005,34.542,29.804,3200.846,16.84548,15.3494,35.16473,32.48442,2.783402,8.891239,0.2098391
2017-10-22 17:00:00,620.0183,599.7192,0.0,35.353,33.148,36.355,32.201,3180.487,17.05341,15.16854,34.03738,34.42965,2.641666,8.834686,0.191379
2017-10-22 18:00:00,620.3541,599.7283,0.0,33.746,31.958,38.555,35.607,3154.182,16.65877,16.04707,32.84748,37.11955,2.042986,8.761618,0.144445
2017-10-22 19:00:00,620.2106,599.826,0.0,31.938,30.541,43.007,38.544,3050.575,16.59216,16.0092,31.21883,40.47225,1.110694,8.47382,0.06541245
2017-10-22 20:00:00,620.0977,599.7527,0.0,30.689,28.278,54.537,41.136,2684.981,18.86888,15.7772,29.56927,49.70741,1.863472,7.458281,0.07762112
2017-10-22 21:00:00,620.5892,599.765,0.0,28.32,26.789,57.885,54.146,2271.341,18.27294,17.58452,27.42001,56.1745,1.571944,6.309281,0.05683818
2017-10-22 22:00:00,620.5677,599.8443,0.0,26.818,26.038,59.095,56.546,2089.875,17.60587,17.34395,26.50092,57.41661,1.857777,5.805208,0.0602088
2017-10-22 23:00:00,620.3846,599.8565,0.0,26.198,25.114,66.684,58.902,1944.91,18.54844,17.45436,25.63918,62.52319,1.327291,5.402527,0.04122214
2017-10-23 00:00:00,620.3633,599.765,0.0,25.104,24.154,76.012,66.742,1595.522,19.70431,18.50179,24.59947,71.38393,0.7335416,4.432005,0.02000888
2017-10-23 01:00:00,620.4121,599.7833,0.0,24.202,23.562,80.922,75.953,1295.585,20.14204,19.67969,23.92032,78.5826,0.7509722,3.598847,0.01515438
2017-10-23 02:00:00,620.3663,599.7253,0.0,23.572,22.87,83.789,80.855,1262.439,20.18393,19.88485,23.18582,82.33957,0.08284723,3.506775,0.003181314
